# MAPbI3 n=3 superfluid scan | Eg=2.178282 eV  Ex=1.991594 eV  binding=186.7 meV | density n = G_DEG * INT d2k/(2pi)^2 f_c (Kramers degeneracy G_DEG=2)
# target_n=5.000e+12 cm^-2  n=4.756767e+12 cm^-2  dmu=2.033600 eV  inverted
# kx_invA  omega_eV  A_kw
3.000000e-01 -4.909502e-01 1.356819e+00
-3.000000e-01 -4.772859e-01 1.525974e+00
-2.850000e-01 -4.772859e-01 1.465330e+00
-2.700000e-01 -4.772859e-01 1.397787e+00
-2.550000e-01 -4.772859e-01 1.323661e+00
-2.400000e-01 -4.772859e-01 1.243470e+00
-2.250000e-01 -4.772859e-01 1.157958e+00
-2.100000e-01 -4.772859e-01 1.068120e+00
-1.950000e-01 -4.772859e-01 9.752614e-01
-1.800000e-01 -4.772859e-01 8.810249e-01
-1.650000e-01 -4.772859e-01 7.873466e-01
-1.500000e-01 -4.772859e-01 6.963209e-01
-1.350000e-01 -4.772859e-01 6.099538e-01
-1.200000e-01 -4.772859e-01 5.297881e-01
-1.050000e-01 -4.772859e-01 4.563412e-01
-9.000000e-02 -4.772859e-01 3.882305e-01
-7.500000e-02 -4.772859e-01 3.215445e-01
-6.000000e-02 -4.772859e-01 2.540250e-01
-4.500000e-02 -4.772859e-01 1.950499e-01
-3.000000e-02 -4.772859e-01 1.560153e-01
-1.500000e-02 -4.772859e-01 1.359896e-01
5.551115e-17 -4.772859e-01 1.299923e-01
1.500000e-02 -4.772859e-01 1.359896e-01
3.000000e-02 -4.772859e-01 1.560153e-01
4.500000e-02 -4.772859e-01 1.950499e-01
6.000000e-02 -4.772859e-01 2.540250e-01
7.500000e-02 -4.772859e-01 3.215445e-01
9.000000e-02 -4.772859e-01 3.882305e-01
1.050000e-01 -4.772859e-01 4.563412e-01
1.200000e-01 -4.772859e-01 5.297881e-01
1.350000e-01 -4.772859e-01 6.099538e-01
1.500000e-01 -4.772859e-01 6.963209e-01
1.650000e-01 -4.772859e-01 7.873466e-01
1.800000e-01 -4.772859e-01 8.810249e-01
1.950000e-01 -4.772859e-01 9.752614e-01
2.100000e-01 -4.772859e-01 1.068120e+00
2.250000e-01 -4.772859e-01 1.157958e+00
2.400000e-01 -4.772859e-01 1.243470e+00
2.550000e-01 -4.772859e-01 1.323661e+00
2.700000e-01 -4.772859e-01 1.397787e+00
2.850000e-01 -4.772859e-01 1.465330e+00
3.000000e-01 -4.772859e-01 1.525974e+00
-3.000000e-01 -4.636217e-01 1.727246e+00
-2.850000e-01 -4.636217e-01 1.654900e+00
-2.700000e-01 -4.636217e-01 1.574573e+00
-2.550000e-01 -4.636217e-01 1.486729e+00
-2.400000e-01 -4.636217e-01 1.392086e+00
-2.250000e-01 -4.636217e-01 1.291626e+00
-2.100000e-01 -4.636217e-01 1.186629e+00
